snapshot_date,deal_id,deal_name,market_segment,status,revenue,date_created,target_implementation_date,source
2026-08-14,1872,IronGate Industries 954,Mid-Market,Closed Lost,80294,2025-08-29,2026-01-26,Existing
2026-08-14,1878,Nexus Group 938,Small Market,Closed Lost,26399,2025-08-29,2026-02-01,Existing
2026-08-14,1882,Vector Global 486,Global Market,Closed Lost,312898,2025-09-05,2026-02-01,Existing
2026-08-14,1883,Catalyst Industries 371,Small Market,Closed Lost,36415,2025-09-05,2026-01-20,Existing
2026-08-14,1884,Pinnacle Systems 97,Mid-Market,Closed Lost,100573,2025-09-05,2026-02-15,Existing
2026-08-14,1885,PrimeLine Enterprises 688,Global Market,Closed Lost,340362,2025-09-05,2026-03-02,Existing
2026-08-14,1886,BlueCore Group 683,Mid-Market,Closed Lost,92995,2025-09-05,2026-01-30,Existing
2026-08-14,1888,NorthStar Solutions 732,Mid-Market,Closed Lost,118287,2025-09-05,2026-02-01,Existing
2026-08-14,1891,Nexus Global 828,Large Market,Closed Lost,173463,2025-09-05,2026-01-30,Existing
2026-08-14,1893,Helix Technologies 477,Global Market,Closed Won,385217,2025-09-12,2026-02-01,Existing
2026-08-14,1901,SteelPeak Logistics 524,Global Market,Closed Lost,339515,2025-09-12,2026-04-01,Existing
2026-08-14,1903,Foundation Systems 747,Small Market,Closed Lost,40487,2025-09-12,2026-03-14,Existing
2026-08-14,1904,Redstone Industries 874,Global Market,Closed Lost,421279,2025-09-19,2026-02-18,Existing
2026-08-14,1906,Aether Global 507,Mid-Market,Closed Lost,75365,2025-09-19,2026-01-31,Existing
2026-08-14,1907,Optimum Industries 990,Small Market,Closed Lost,12626,2025-09-19,2026-03-08,Existing
2026-08-14,1914,Momentum Enterprises 262,Mid-Market,Closed Lost,84797,2025-09-26,2026-02-09,Existing
2026-08-14,1916,Sentinel Networks 771,Mid-Market,Closed Lost,118008,2025-09-26,2026-02-01,Existing
2026-08-14,1919,Fusion Group 372,Global Market,Closed Lost,363349,2025-09-26,2026-02-19,Existing
2026-08-14,1920,Synergy Solutions 377,Global Market,Closed Won,323601,2025-09-26,2026-02-01,Existing
2026-08-14,1924,EdgePoint Solutions 738,Mid-Market,Closed Lost,54020,2025-10-03,2026-04-12,Existing
2026-08-14,1929,Pinnacle Logistics 287,Small Market,Closed Lost,23965,2025-10-03,2026-03-22,Existing
2026-08-14,1936,Stronghold Technologies 552,Small Market,Closed Lost,25744,2025-10-10,2026-03-29,Existing
2026-08-14,1937,BlueShift Enterprises 434,Mid-Market,Closed Lost,51697,2025-10-10,2026-02-21,Existing
2026-08-14,1939,BlueShift Networks 193,Global Market,Closed Lost,441763,2025-10-10,2026-01-09,Existing
2026-08-14,1940,NorthStar Corp 831,Large Market,Closed Lost,261247,2025-10-10,2026-01-12,Existing
2026-08-14,1942,Stronghold Solutions 204,Large Market,Closed Lost,280682,2025-10-10,2026-04-12,Existing
2026-08-14,1948,Longview Enterprises 212,Global Market,Closed Lost,473063,2025-10-17,2026-04-15,Existing
2026-08-14,1949,Unity Industries 784,Small Market,Closed Lost,34886,2025-10-17,2026-01-24,Existing
2026-08-14,1950,Catalyst Logistics 290,Small Market,Closed Lost,25096,2025-10-24,2026-02-22,Existing
2026-08-14,1953,Momentum Global 676,Small Market,Closed Won,32869,2025-10-24,2026-01-27,Existing
2026-08-14,1955,Zenith Solutions 216,Small Market,Closed Lost,23134,2025-10-24,2026-03-22,Existing
2026-08-14,1956,Nexus Technologies 714,Mid-Market,Closed Lost,69371,2025-10-31,2026-03-11,Existing
2026-08-14,1958,Unity Global 663,Large Market,Closed Lost,275273,2025-10-31,2026-04-27,Existing
2026-08-14,1960,Elevate Logistics 951,Large Market,Closed Lost,216697,2025-10-31,2026-03-14,Existing
2026-08-14,1964,CrossPoint Global 252,Global Market,Closed Lost,365596,2025-10-31,2026-04-24,Existing
2026-08-14,1965,Northbound Group 461,Global Market,Closed Won,381321,2025-10-31,2026-03-13,Existing
2026-08-14,1966,Brightline Enterprises 501,Global Market,Closed Lost,367540,2025-10-31,2026-02-21,Existing
2026-08-14,1968,Vanguard Group 614,Large Market,Closed Lost,204476,2025-11-07,2026-02-08,Existing
2026-08-14,1970,Overwatch Group 287,Large Market,Closed Lost,149695,2025-11-07,2026-04-22,Existing
2026-08-14,1972,Aether Corp 51,Small Market,Closed Lost,25413,2025-11-07,2026-03-20,Existing
2026-08-14,1980,NorthStar Networks 555,Global Market,Closed Lost,325998,2025-11-14,2026-05-05,Existing
2026-08-14,1981,Parallax Networks 923,Global Market,Closed Lost,331853,2025-11-14,2026-02-25,Existing
2026-08-14,1984,Vector Enterprises 43,Small Market,Closed Lost,32262,2025-11-14,2026-03-24,Existing
2026-08-14,1985,Longview Industries 318,Small Market,Closed Lost,35643,2025-11-14,2026-02-27,Existing
2026-08-14,1987,AxisOne Group 656,Mid-Market,Closed Lost,82768,2025-11-21,2026-02-23,Existing
2026-08-14,1988,CoreTech Corp 49,Mid-Market,Closed Lost,83465,2025-11-21,2026-04-21,Existing
2026-08-14,1989,Clearwater Enterprises 554,Mid-Market,Closed Lost,85144,2025-11-21,2026-05-06,Existing
2026-08-14,1990,CloudScale Logistics 442,Small Market,Closed Lost,34019,2025-11-21,2026-05-02,Existing
2026-08-14,1992,Pathfinder Networks 82,Global Market,Closed Lost,461551,2025-11-21,2026-04-07,Existing
2026-08-14,1997,NextGen Networks 207,Small Market,Closed Lost,28739,2025-11-21,2026-05-19,Existing
2026-08-14,1998,Nexus Corp 692,Mid-Market,Closed Lost,70920,2025-11-28,2026-03-21,Existing
2026-08-14,1999,Ironclad Logistics 57,Global Market,Closed Lost,414296,2025-11-28,2026-05-01,Existing
2026-08-14,2000,Northbound Enterprises 130,Global Market,Closed Lost,384375,2025-11-28,2026-04-14,Existing
2026-08-14,2001,Zenith Corp 293,Large Market,Closed Lost,261630,2025-11-28,2026-03-03,Existing
2026-08-14,2002,CloudScale Enterprises 503,Global Market,Closed Lost,469768,2025-11-28,2026-03-01,Existing
2026-08-14,2006,CoreTech Systems 690,Global Market,Closed Lost,370009,2025-11-28,2026-04-24,Existing
2026-08-14,2007,HighMark Group 190,Small Market,Closed Lost,40941,2025-11-28,2026-03-11,Existing
2026-08-14,2008,Powerhouse Solutions 17,Mid-Market,Closed Lost,60440,2025-11-28,2026-05-12,Existing
2026-08-14,2009,Beacon Group 942,Large Market,Closed Lost,156478,2025-12-05,2026-05-18,Existing
2026-08-14,2013,Catalyst Enterprises 498,Large Market,Closed Lost,126435,2025-12-05,2026-03-08,Existing
2026-08-14,2016,DeepCore Group 527,Global Market,Closed Lost,370023,2025-12-12,2026-03-24,Existing
2026-08-14,2019,Elevate Group 663,Small Market,Closed Lost,37982,2025-12-12,2026-03-29,Existing
2026-08-14,2025,PrimeLine Solutions 396,Small Market,Closed Lost,42419,2025-12-19,2026-05-11,Existing
2026-08-14,Ghost-LAR-1,Ghost Deal 1 (Large Market),Large Market,Closed Lost,193463,2026-01-02,2026-04-17,Ghost
2026-08-14,Ghost-SMA-2,Ghost Deal 2 (Small Market),Small Market,Closed Lost,30074,2026-01-02,2026-05-10,Ghost
2026-08-14,Ghost-SMA-3,Ghost Deal 3 (Small Market),Small Market,Closed Lost,26118,2026-01-02,2026-05-03,Ghost
2026-08-14,Ghost-SMA-4,Ghost Deal 4 (Small Market),Small Market,Closed Lost,26144,2026-01-02,2026-05-11,Ghost
2026-08-14,Ghost-SMA-5,Ghost Deal 5 (Small Market),Small Market,Closed Lost,28963,2026-01-02,2026-05-06,Ghost
2026-08-14,Ghost-SMA-6,Ghost Deal 6 (Small Market),Small Market,Closed Lost,28399,2026-01-02,2026-04-25,Ghost
2026-08-14,Ghost-MID-7,Ghost Deal 7 (Mid-Market),Mid-Market,Closed Lost,93568,2026-01-09,2026-04-28,Ghost
2026-08-14,Ghost-MID-8,Ghost Deal 8 (Mid-Market),Mid-Market,Closed Lost,88029,2026-01-09,2026-05-04,Ghost
2026-08-14,Ghost-MID-9,Ghost Deal 9 (Mid-Market),Mid-Market,Closed Lost,85577,2026-01-09,2026-05-10,Ghost
2026-08-14,Ghost-GLO-10,Ghost Deal 10 (Global Market),Global Market,Closed Lost,358246,2026-01-09,2026-05-23,Ghost
2026-08-14,Ghost-SMA-11,Ghost Deal 11 (Small Market),Small Market,Closed Lost,27897,2026-01-09,2026-05-10,Ghost
2026-08-14,Ghost-SMA-12,Ghost Deal 12 (Small Market),Small Market,Closed Lost,26681,2026-01-09,2026-05-21,Ghost
2026-08-14,Ghost-LAR-13,Ghost Deal 13 (Large Market),Large Market,Closed Lost,178365,2026-01-16,2026-05-08,Ghost
2026-08-14,Ghost-LAR-14,Ghost Deal 14 (Large Market),Large Market,Closed Lost,188864,2026-01-16,2026-05-18,Ghost
2026-08-14,Ghost-LAR-15,Ghost Deal 15 (Large Market),Large Market,Closed Lost,191277,2026-01-16,2026-05-29,Ghost
2026-08-14,Ghost-LAR-16,Ghost Deal 16 (Large Market),Large Market,Closed Lost,213869,2026-01-16,2026-05-27,Ghost
2026-08-14,Ghost-SMA-17,Ghost Deal 17 (Small Market),Small Market,Closed Lost,26658,2026-01-16,2026-05-13,Ghost
2026-08-14,Ghost-MID-18,Ghost Deal 18 (Mid-Market),Mid-Market,Closed Lost,96102,2026-01-23,2026-05-25,Ghost
2026-08-14,Ghost-SMA-19,Ghost Deal 19 (Small Market),Small Market,Closed Lost,26888,2026-01-23,2026-05-11,Ghost
2026-08-14,Ghost-SMA-20,Ghost Deal 20 (Small Market),Small Market,Closed Lost,25656,2026-01-23,2026-06-02,Ghost
2026-08-14,Ghost-SMA-21,Ghost Deal 21 (Small Market),Small Market,Closed Lost,25533,2026-01-23,2026-05-17,Ghost
2026-08-14,Ghost-GLO-22,Ghost Deal 22 (Global Market),Global Market,Closed Lost,375411,2026-01-30,2026-06-01,Ghost
2026-08-14,Ghost-LAR-23,Ghost Deal 23 (Large Market),Large Market,Closed Lost,203517,2026-01-30,2026-05-23,Ghost
2026-08-14,Ghost-SMA-24,Ghost Deal 24 (Small Market),Small Market,Closed Lost,28917,2026-01-30,2026-05-21,Ghost
2026-08-14,Ghost-SMA-25,Ghost Deal 25 (Small Market),Small Market,Closed Lost,29154,2026-01-30,2026-05-29,Ghost
2026-08-14,Ghost-GLO-26,Ghost Deal 26 (Global Market),Global Market,Closed Won,365544,2026-02-06,2026-06-16,Ghost
2026-08-14,Ghost-GLO-27,Ghost Deal 27 (Global Market),Global Market,Closed Lost,440117,2026-02-06,2026-06-05,Ghost
2026-08-14,Ghost-LAR-28,Ghost Deal 28 (Large Market),Large Market,Closed Lost,186394,2026-02-06,2026-05-28,Ghost
2026-08-14,Ghost-SMA-29,Ghost Deal 29 (Small Market),Small Market,Closed Lost,21290,2026-02-06,2026-06-18,Ghost
2026-08-14,Ghost-MID-30,Ghost Deal 30 (Mid-Market),Mid-Market,Closed Won,72955,2026-02-13,2026-06-12,Ghost
2026-08-14,Ghost-GLO-31,Ghost Deal 31 (Global Market),Global Market,Closed Lost,370198,2026-02-13,2026-06-18,Ghost
2026-08-14,Ghost-GLO-32,Ghost Deal 32 (Global Market),Global Market,Closed Won,384345,2026-02-13,2026-06-23,Ghost
2026-08-14,Ghost-LAR-33,Ghost Deal 33 (Large Market),Large Market,Closed Lost,178043,2026-02-13,2026-05-30,Ghost
2026-08-14,Ghost-SMA-34,Ghost Deal 34 (Small Market),Small Market,Closed Lost,21033,2026-02-13,2026-05-30,Ghost
2026-08-14,Ghost-MID-35,Ghost Deal 35 (Mid-Market),Mid-Market,Closed Lost,60229,2026-02-20,2026-06-11,Ghost
2026-08-14,Ghost-MID-36,Ghost Deal 36 (Mid-Market),Mid-Market,Closed Lost,61918,2026-02-20,2026-06-25,Ghost
2026-08-14,Ghost-GLO-37,Ghost Deal 37 (Global Market),Global Market,Closed Lost,382888,2026-02-20,2026-06-30,Ghost
2026-08-14,Ghost-LAR-38,Ghost Deal 38 (Large Market),Large Market,Closed Lost,191224,2026-02-20,2026-06-18,Ghost
2026-08-14,Ghost-SMA-39,Ghost Deal 39 (Small Market),Small Market,Closed Lost,20962,2026-02-20,2026-06-29,Ghost
2026-08-14,Ghost-MID-40,Ghost Deal 40 (Mid-Market),Mid-Market,Closed Won,64459,2026-02-27,2026-06-12,Ghost
2026-08-14,Ghost-GLO-41,Ghost Deal 41 (Global Market),Global Market,Closed Lost,443399,2026-02-27,2026-07-12,Ghost
2026-08-14,Ghost-GLO-42,Ghost Deal 42 (Global Market),Global Market,Closed Lost,425036,2026-02-27,2026-06-13,Ghost
2026-08-14,Ghost-LAR-43,Ghost Deal 43 (Large Market),Large Market,Closed Lost,208197,2026-02-27,2026-06-14,Ghost
2026-08-14,Ghost-SMA-44,Ghost Deal 44 (Small Market),Small Market,Closed Lost,23001,2026-02-27,2026-07-09,Ghost
2026-08-14,Ghost-SMA-45,Ghost Deal 45 (Small Market),Small Market,Closed Lost,21015,2026-02-27,2026-06-26,Ghost
2026-08-14,Ghost-GLO-46,Ghost Deal 46 (Global Market),Global Market,Closed Lost,462081,2026-03-06,2026-07-04,Ghost
2026-08-14,Ghost-LAR-47,Ghost Deal 47 (Large Market),Large Market,Closed Lost,226943,2026-03-06,2026-07-04,Ghost
2026-08-14,Ghost-SMA-48,Ghost Deal 48 (Small Market),Small Market,Closed Lost,24049,2026-03-06,2026-06-28,Ghost
2026-08-14,Ghost-GLO-49,Ghost Deal 49 (Global Market),Global Market,Closed Lost,459856,2026-03-13,2026-07-15,Ghost
2026-08-14,Ghost-GLO-50,Ghost Deal 50 (Global Market),Global Market,Closed Lost,449538,2026-03-13,2026-07-16,Ghost
2026-08-14,Ghost-GLO-51,Ghost Deal 51 (Global Market),Global Market,Closed Lost,476826,2026-03-13,2026-07-22,Ghost
2026-08-14,Ghost-GLO-52,Ghost Deal 52 (Global Market),Global Market,Closed Lost,452312,2026-03-13,2026-07-10,Ghost
2026-08-14,Ghost-LAR-53,Ghost Deal 53 (Large Market),Large Market,Closed Lost,228009,2026-03-13,2026-07-13,Ghost
2026-08-14,Ghost-LAR-54,Ghost Deal 54 (Large Market),Large Market,Closed Lost,195975,2026-03-13,2026-07-09,Ghost
2026-08-14,Ghost-LAR-55,Ghost Deal 55 (Large Market),Large Market,Closed Won,203094,2026-03-13,2026-07-04,Ghost
2026-08-14,Ghost-LAR-56,Ghost Deal 56 (Large Market),Large Market,Closed Lost,193660,2026-03-13,2026-07-08,Ghost
2026-08-14,Ghost-LAR-57,Ghost Deal 57 (Large Market),Large Market,Closed Lost,202054,2026-03-13,2026-07-19,Ghost
2026-08-14,Ghost-LAR-58,Ghost Deal 58 (Large Market),Large Market,Closed Lost,205341,2026-03-13,2026-06-30,Ghost
2026-08-14,Ghost-SMA-59,Ghost Deal 59 (Small Market),Small Market,Closed Lost,22831,2026-03-13,2026-07-15,Ghost
2026-08-14,Ghost-MID-60,Ghost Deal 60 (Mid-Market),Mid-Market,Closed Lost,85230,2026-03-20,2026-07-31,Ghost
2026-08-14,Ghost-MID-61,Ghost Deal 61 (Mid-Market),Mid-Market,Closed Lost,76129,2026-03-20,2026-07-25,Ghost
2026-08-14,Ghost-MID-62,Ghost Deal 62 (Mid-Market),Mid-Market,Closed Lost,79610,2026-03-20,2026-07-03,Ghost
2026-08-14,Ghost-GLO-63,Ghost Deal 63 (Global Market),Global Market,Closed Lost,493717,2026-03-20,2026-07-08,Ghost
2026-08-14,Ghost-LAR-64,Ghost Deal 64 (Large Market),Large Market,Closed Lost,205352,2026-03-20,2026-07-12,Ghost
2026-08-14,Ghost-LAR-65,Ghost Deal 65 (Large Market),Large Market,Closed Lost,201462,2026-03-20,2026-07-20,Ghost
2026-08-14,Ghost-SMA-66,Ghost Deal 66 (Small Market),Small Market,Closed Lost,22220,2026-03-20,2026-07-14,Ghost
2026-08-14,Ghost-MID-67,Ghost Deal 67 (Mid-Market),Mid-Market,Closed Lost,89565,2026-03-27,2026-08-08,Ghost
2026-08-14,Ghost-MID-68,Ghost Deal 68 (Mid-Market),Mid-Market,Closed Won,77359,2026-03-27,2026-07-27,Ghost
2026-08-14,Ghost-GLO-69,Ghost Deal 69 (Global Market),Global Market,Closed Lost,450264,2026-03-27,2026-07-23,Ghost
2026-08-14,Ghost-LAR-70,Ghost Deal 70 (Large Market),Large Market,Closed Won,221699,2026-03-27,2026-07-30,Ghost
2026-08-14,Ghost-LAR-71,Ghost Deal 71 (Large Market),Large Market,Closed Won,202432,2026-03-27,2026-07-27,Ghost
2026-08-14,Ghost-LAR-72,Ghost Deal 72 (Large Market),Large Market,Closed Lost,193765,2026-03-27,2026-07-15,Ghost
2026-08-14,Ghost-LAR-73,Ghost Deal 73 (Large Market),Large Market,Closed Lost,216442,2026-03-27,2026-07-27,Ghost
2026-08-14,Ghost-SMA-74,Ghost Deal 74 (Small Market),Small Market,Closed Lost,23762,2026-03-27,2026-07-25,Ghost
2026-08-14,Ghost-MID-75,Ghost Deal 75 (Mid-Market),Mid-Market,Closed Lost,87676,2026-04-03,2026-07-30,Ghost
2026-08-14,Ghost-MID-76,Ghost Deal 76 (Mid-Market),Mid-Market,Closed Won,84357,2026-04-03,2026-08-14,Ghost
2026-08-14,Ghost-MID-77,Ghost Deal 77 (Mid-Market),Mid-Market,Closed Lost,89805,2026-04-03,2026-08-09,Ghost
2026-08-14,Ghost-MID-78,Ghost Deal 78 (Mid-Market),Mid-Market,Closed Lost,84546,2026-04-03,2026-08-10,Ghost
2026-08-14,Ghost-GLO-79,Ghost Deal 79 (Global Market),Global Market,Closed Lost,432910,2026-04-03,2026-08-12,Ghost
2026-08-14,Ghost-GLO-80,Ghost Deal 80 (Global Market),Global Market,Closed Lost,411154,2026-04-03,2026-07-24,Ghost
2026-08-14,Ghost-LAR-81,Ghost Deal 81 (Large Market),Large Market,Closed Lost,267352,2026-04-03,2026-07-21,Ghost
2026-08-14,Ghost-MID-82,Ghost Deal 82 (Mid-Market),Mid-Market,Closed Lost,82975,2026-04-10,2026-08-10,Ghost
2026-08-14,Ghost-MID-83,Ghost Deal 83 (Mid-Market),Mid-Market,Qualified,78562,2026-04-10,2026-08-16,Ghost
2026-08-14,Ghost-SMA-84,Ghost Deal 84 (Small Market),Small Market,Qualified,34551,2026-04-10,2026-08-21,Ghost
2026-08-14,Ghost-MID-85,Ghost Deal 85 (Mid-Market),Mid-Market,Qualified,78447,2026-04-17,2026-08-20,Ghost
2026-08-14,Ghost-MID-86,Ghost Deal 86 (Mid-Market),Mid-Market,Qualified,79805,2026-04-17,2026-08-16,Ghost
2026-08-14,Ghost-GLO-87,Ghost Deal 87 (Global Market),Global Market,Qualified,427044,2026-04-17,2026-08-18,Ghost
2026-08-14,Ghost-LAR-88,Ghost Deal 88 (Large Market),Large Market,Qualified,287054,2026-04-17,2026-08-15,Ghost
2026-08-14,Ghost-MID-89,Ghost Deal 89 (Mid-Market),Mid-Market,Qualified,82734,2026-04-24,2026-08-29,Ghost
2026-08-14,Ghost-MID-90,Ghost Deal 90 (Mid-Market),Mid-Market,Qualified,82230,2026-04-24,2026-08-26,Ghost
2026-08-14,Ghost-MID-91,Ghost Deal 91 (Mid-Market),Mid-Market,Closed Lost,81290,2026-04-24,2026-08-14,Ghost
2026-08-14,Ghost-GLO-92,Ghost Deal 92 (Global Market),Global Market,Closed Lost,422675,2026-04-24,2026-08-09,Ghost
2026-08-14,Ghost-GLO-93,Ghost Deal 93 (Global Market),Global Market,Qualified,450181,2026-04-24,2026-09-06,Ghost
2026-08-14,Ghost-LAR-94,Ghost Deal 94 (Large Market),Large Market,Closed Lost,264528,2026-04-24,2026-08-12,Ghost
2026-08-14,Ghost-MID-95,Ghost Deal 95 (Mid-Market),Mid-Market,Qualified,97772,2026-05-01,2026-09-05,Ghost
2026-08-14,Ghost-MID-96,Ghost Deal 96 (Mid-Market),Mid-Market,Qualified,93234,2026-05-01,2026-09-07,Ghost
2026-08-14,Ghost-GLO-97,Ghost Deal 97 (Global Market),Global Market,Qualified,456545,2026-05-01,2026-09-03,Ghost
2026-08-14,Ghost-GLO-98,Ghost Deal 98 (Global Market),Global Market,Qualified,439117,2026-05-01,2026-08-31,Ghost
2026-08-14,Ghost-GLO-99,Ghost Deal 99 (Global Market),Global Market,Qualified,433076,2026-05-01,2026-09-12,Ghost
2026-08-14,Ghost-GLO-100,Ghost Deal 100 (Global Market),Global Market,Qualified,395318,2026-05-01,2026-09-06,Ghost
2026-08-14,Ghost-LAR-101,Ghost Deal 101 (Large Market),Large Market,Qualified,230777,2026-05-01,2026-09-09,Ghost
2026-08-14,Ghost-LAR-102,Ghost Deal 102 (Large Market),Large Market,Qualified,193453,2026-05-01,2026-08-20,Ghost
2026-08-14,Ghost-LAR-103,Ghost Deal 103 (Large Market),Large Market,Qualified,232129,2026-05-01,2026-08-15,Ghost
2026-08-14,Ghost-SMA-104,Ghost Deal 104 (Small Market),Small Market,Qualified,27572,2026-05-01,2026-09-04,Ghost
2026-08-14,Ghost-LAR-105,Ghost Deal 105 (Large Market),Large Market,Qualified,204639,2026-05-08,2026-09-17,Ghost
2026-08-14,Ghost-SMA-106,Ghost Deal 106 (Small Market),Small Market,Qualified,29628,2026-05-08,2026-09-07,Ghost
2026-08-14,Ghost-MID-107,Ghost Deal 107 (Mid-Market),Mid-Market,Qualified,93777,2026-05-15,2026-09-12,Ghost
2026-08-14,Ghost-MID-108,Ghost Deal 108 (Mid-Market),Mid-Market,Qualified,87101,2026-05-15,2026-09-22,Ghost
2026-08-14,Ghost-LAR-109,Ghost Deal 109 (Large Market),Large Market,Qualified,211851,2026-05-15,2026-09-19,Ghost
2026-08-14,Ghost-LAR-110,Ghost Deal 110 (Large Market),Large Market,Qualified,231548,2026-05-15,2026-09-02,Ghost
2026-08-14,Ghost-SMA-111,Ghost Deal 111 (Small Market),Small Market,Qualified,26978,2026-05-15,2026-08-28,Ghost
2026-08-14,Ghost-MID-112,Ghost Deal 112 (Mid-Market),Mid-Market,Qualified,91066,2026-05-22,2026-09-15,Ghost
2026-08-14,Ghost-GLO-113,Ghost Deal 113 (Global Market),Global Market,Qualified,460564,2026-05-22,2026-09-04,Ghost
2026-08-14,Ghost-LAR-114,Ghost Deal 114 (Large Market),Large Market,Qualified,228808,2026-05-22,2026-09-28,Ghost
2026-08-14,Ghost-LAR-115,Ghost Deal 115 (Large Market),Large Market,Qualified,224871,2026-05-22,2026-09-06,Ghost
2026-08-14,Ghost-LAR-116,Ghost Deal 116 (Large Market),Large Market,Qualified,213856,2026-05-22,2026-09-11,Ghost
2026-08-14,Ghost-MID-117,Ghost Deal 117 (Mid-Market),Mid-Market,Qualified,92927,2026-05-29,2026-09-17,Ghost
2026-08-14,Ghost-MID-118,Ghost Deal 118 (Mid-Market),Mid-Market,Qualified,91944,2026-05-29,2026-10-08,Ghost
2026-08-14,Ghost-MID-119,Ghost Deal 119 (Mid-Market),Mid-Market,Qualified,97063,2026-05-29,2026-09-14,Ghost
2026-08-14,Ghost-GLO-120,Ghost Deal 120 (Global Market),Global Market,Qualified,444821,2026-05-29,2026-09-26,Ghost
2026-08-14,Ghost-GLO-121,Ghost Deal 121 (Global Market),Global Market,Qualified,401012,2026-05-29,2026-10-09,Ghost
2026-08-14,Ghost-SMA-122,Ghost Deal 122 (Small Market),Small Market,Qualified,27041,2026-05-29,2026-09-18,Ghost
2026-08-14,Ghost-SMA-123,Ghost Deal 123 (Small Market),Small Market,Qualified,30069,2026-05-29,2026-09-13,Ghost
2026-08-14,Ghost-MID-124,Ghost Deal 124 (Mid-Market),Mid-Market,Qualified,78254,2026-06-05,2026-10-15,Ghost
2026-08-14,Ghost-GLO-125,Ghost Deal 125 (Global Market),Global Market,Qualified,368876,2026-06-05,2026-09-22,Ghost
2026-08-14,Ghost-GLO-126,Ghost Deal 126 (Global Market),Global Market,Qualified,424208,2026-06-05,2026-10-04,Ghost
2026-08-14,Ghost-GLO-127,Ghost Deal 127 (Global Market),Global Market,Qualified,403067,2026-06-05,2026-09-22,Ghost
2026-08-14,Ghost-GLO-128,Ghost Deal 128 (Global Market),Global Market,Qualified,370591,2026-06-05,2026-10-16,Ghost
2026-08-14,Ghost-SMA-129,Ghost Deal 129 (Small Market),Small Market,Qualified,26976,2026-06-05,2026-10-01,Ghost
2026-08-14,Ghost-MID-130,Ghost Deal 130 (Mid-Market),Mid-Market,Qualified,80143,2026-06-12,2026-10-03,Ghost
2026-08-14,Ghost-MID-131,Ghost Deal 131 (Mid-Market),Mid-Market,Qualified,77232,2026-06-12,2026-10-01,Ghost
2026-08-14,Ghost-GLO-132,Ghost Deal 132 (Global Market),Global Market,Qualified,430011,2026-06-12,2026-10-19,Ghost
2026-08-14,Ghost-GLO-133,Ghost Deal 133 (Global Market),Global Market,Qualified,389889,2026-06-12,2026-10-04,Ghost
2026-08-14,Ghost-LAR-134,Ghost Deal 134 (Large Market),Large Market,Qualified,228164,2026-06-12,2026-10-24,Ghost
2026-08-14,Ghost-LAR-135,Ghost Deal 135 (Large Market),Large Market,Qualified,245867,2026-06-12,2026-10-18,Ghost
2026-08-14,Ghost-MID-136,Ghost Deal 136 (Mid-Market),Mid-Market,Qualified,92575,2026-06-19,2026-10-06,Ghost
2026-08-14,Ghost-MID-137,Ghost Deal 137 (Mid-Market),Mid-Market,Qualified,87383,2026-06-19,2026-10-31,Ghost
2026-08-14,Ghost-MID-138,Ghost Deal 138 (Mid-Market),Mid-Market,Qualified,77576,2026-06-19,2026-10-30,Ghost
2026-08-14,Ghost-MID-139,Ghost Deal 139 (Mid-Market),Mid-Market,Qualified,85634,2026-06-19,2026-10-30,Ghost
2026-08-14,Ghost-GLO-140,Ghost Deal 140 (Global Market),Global Market,Qualified,405564,2026-06-19,2026-10-05,Ghost
2026-08-14,Ghost-GLO-141,Ghost Deal 141 (Global Market),Global Market,Qualified,415339,2026-06-19,2026-10-06,Ghost
2026-08-14,Ghost-GLO-142,Ghost Deal 142 (Global Market),Global Market,Qualified,393990,2026-06-19,2026-10-10,Ghost
2026-08-14,Ghost-LAR-143,Ghost Deal 143 (Large Market),Large Market,Qualified,214470,2026-06-19,2026-10-24,Ghost
2026-08-14,Ghost-SMA-144,Ghost Deal 144 (Small Market),Small Market,Qualified,24951,2026-06-19,2026-10-13,Ghost
2026-08-14,Ghost-MID-145,Ghost Deal 145 (Mid-Market),Mid-Market,Qualified,91410,2026-06-26,2026-10-11,Ghost
2026-08-14,Ghost-MID-146,Ghost Deal 146 (Mid-Market),Mid-Market,Qualified,87149,2026-06-26,2026-11-01,Ghost
2026-08-14,Ghost-MID-147,Ghost Deal 147 (Mid-Market),Mid-Market,Qualified,79059,2026-06-26,2026-10-10,Ghost
2026-08-14,Ghost-GLO-148,Ghost Deal 148 (Global Market),Global Market,Qualified,429314,2026-06-26,2026-10-30,Ghost
2026-08-14,Ghost-GLO-149,Ghost Deal 149 (Global Market),Global Market,Qualified,411340,2026-06-26,2026-10-21,Ghost
2026-08-14,Ghost-GLO-150,Ghost Deal 150 (Global Market),Global Market,Qualified,385449,2026-06-26,2026-11-02,Ghost
2026-08-14,Ghost-SMA-151,Ghost Deal 151 (Small Market),Small Market,Qualified,25602,2026-06-26,2026-10-25,Ghost
2026-08-14,Ghost-GLO-152,Ghost Deal 152 (Global Market),Global Market,Qualified,376998,2026-07-03,2026-11-12,Ghost
2026-08-14,Ghost-GLO-153,Ghost Deal 153 (Global Market),Global Market,Qualified,415351,2026-07-03,2026-10-26,Ghost
2026-08-14,Ghost-GLO-154,Ghost Deal 154 (Global Market),Global Market,Qualified,378000,2026-07-03,2026-10-22,Ghost
2026-08-14,Ghost-GLO-155,Ghost Deal 155 (Global Market),Global Market,Qualified,375569,2026-07-03,2026-11-08,Ghost
